Description,Unnamed: 1,Label
#1 XHHW AL Green,,Wire
#1 XHHW AL PER DETAIL,,Wire
#1 XHHW ALUMINUM,,Wire
#1 XHHW Aluminum Green,,Wire
#1 XHHW-2 AL,,Wire
#1 XHHW-2 AL (GREEN),,Wire
#1 YELLOW,,Exclude
#1 Yellow,,Exclude
#1 Yellow THHN,,Wire
#1 al,,Exclude
#1 alum xhhw,,Wire
#1 aluminum XHHW,,Wire
#1 aluminum wire Black,,Wire
#1 awg GREEN Aluminum ,,Wire
#1 awg Thhn green CU,,Wire
#1 black copper wire THHN,,Wire
#1 blue copper wire THHN,,Wire
#1 copper green ground wire in,,Wire
#1 copper thhn,,Wire
#1 crimp one hole lug,,Exclude
#1 cu green ground wire,,Wire
#1 cu thhn black,,Wire
#1 cu thhn red,,Wire
#1 green Cu,,Exclude
#1 ground wire,,Wire
#1 mc wire,,Wire
#1 thhn brown,,Wire
#1 thhn orange,,Wire
#1 thhn yellow,,Wire
#1 wire aluminum XHHW,,Wire
#1 xhhw Al,,Wire
#1 xhhw Alum.,,Wire
#1 xhhw al,,Wire
#1 xhhw al black,,Wire
#1 xhhw al wire,,Wire
#1-#1-#1-#6 Aluminum SER Cable,,Wire
#1-#1-#1-#8 Aluminum MC Cable,,Wire
#1-3 SER cable ( 3 wires plus ,,Wire
#1-4 MC Cu,,Exclude
#1/0 AL XHHW,,Wire
#1/0 AWG Brown/Orange/Yellow/G,,Wire
#1/0 AWG THHN/THWN Copper,,Wire
#1/0 Aluminum,,Exclude
#1/0 BARE COPPER - 19-STRAND,,Exclude
#1/0 CU THHN,,Wire
#1/0 THHN BLACK - AL,,Wire
#1/0 THHN CU,,Wire
#1/0 THWN WIRE,,Wire
#1/0 XHHW AL,,Wire
#1/0 XHHW AL-Black,,Wire
#1/0 XHHW Aluminum Green,,Wire
#1/0 XHHW BLACK,,Wire
#1/0/3C SER Cable reduced siz,,Wire
#10  BLACK THHN,,Wire
#10  WHITE THHN,,Wire
#10 22-16 SPADE,,Wire
"#10 3"" long wood screws Philip",,Exclude
"#10 3"" screws",,Exclude
#10 ANCHOR KIT,,Exclude
#10 AWG BROWN CU WIRE (2500' S,,Wire
#10 AWG GRAY CU WIRE (2500' S,,Wire
#10 AWG GRAY CU WIRE (2500' SP,,Wire
#10 AWG GREEN  THWN OR XHHW Co,,Wire
#10 AWG ORANGE CU WIRE (2500' ,,Wire
#10 AWG SOLID BLACK THHN WIRE,,Wire
#10 AWG SOLID BLUE THHN WIRE C,,Wire
#10 AWG SOLID GREEN THHN WIRE,,Wire
#10 AWG SOLID RED THNN WIRE CU,,Wire
#10 AWG SOLID WHITE THHN WIRE,,Wire
#10 AWG THHN BLK,,Wire
#10 AWG THHN RED,,Wire
#10 AWG THHN STRANDED BLACK WI,,Wire
#10 AWG THHN STRANDED WHITE WI,,Wire
#10 AWG THWN WIRE,,Wire
#10 AWG YELLOW CU WIRE (2500' ,,Wire
#10 BLACK THHN  - 2500' SPOOLS,,Wire
#10 BLACK THHN COPPER WIRE SOL,,Wire
#10 BLACK THHN STRANDED,,Wire
#10 BLK THHN WIRE SOLID CU,,Wire
#10 BLUE THHN COPPER WIRE SOLI,,Wire
#10 BLUE THHN STRANDED,,Wire
#10 BLUE THHN WIRE SOLID CU,,Wire
#10 BLUE Wire THHN STRANDED,,Wire
#10 BUTT SPLICE,,Wire
#10 Black,,Wire
#10 Black - SOLID (2500' & 1 ,,Wire
#10 Black - SOLID (2500' & 1 X,,Wire
#10 Black Stranded Wire,,Wire
#10 Black THHN CU,,Wire
#10 Black THHN Copper Solid - ,,Wire
#10 Black THHN Wire,,Wire
#10 Black THHN stranded copper,,Wire
#10 Black Thhn Solid,,Wire
#10 Black Wire Standed wire,,Wire
#10 Black Wire THHN STRANDED,,Wire
#10 Blue,,Wire
#10 Blue - SOLID (2500' & 1 X ,,Wire
#10 Blue Copper Wire,,Wire
#10 Blue Stranded Wire,,Wire
#10 Blue THHN CU,,Wire
#10 Blue THHN Copper Solid - 2,,Wire
#10 Blue Thhn Solid,,Wire
#10 Brown,,Wire
#10 Brown - SOLID (2500' SPOO,,Wire
#10 Brown Stranded,,Wire
#10 Brown THHN CU,,Wire
#10 Brown THHN Stranded Copper,,Wire
#10 CU THHN Green Solid,,Wire
#10 CU Wire GREEN THHN,,Wire
#10 Copper Thwn Black,,Wire
#10 Copper Thwn Blue,,Wire
#10 Copper Thwn Green,,Wire
#10 Copper Thwn Red,,Wire
#10 Copper Thwn White,,Wire
#10 Copper Wire Thwn Brown,,Wire
#10 Copper Wire Thwn Green,,Wire
#10 Copper Wire Thwn Orange,,Wire
#10 Copper Wire Thwn Yelow,,Wire
#10 DRYWALL SCR,,Wire
#10 Fork terminals,,Wire
#10 GRAY WIRE SOLID,,Wire
#10 GREEN THHN,,Wire
#10 GREEN THHN - 2500' SPOOLS,,Wire
#10 GREEN THHN SOLID WIRE,,Wire
#10 GREEN THHN STRANDED,,Wire
#10 GREEN THHN WIRE,,Wire
#10 GREEN WIRE THHN COPPER SOL,,Wire
#10 Gray - SOLID (2500' SPOOLS,,Wire
#10 Gray THHN Stranded Copper ,,Wire
#10 Gray solid wire THHN,,Wire
#10 Green,,Wire
#10 Green - SOLID (2500' SPOO,,Wire
#10 Green - SOLID (2500' SPOOL,,Wire
#10 Green SOLID (2500' & 1 X 5,,Wire
#10 Green Stranded Wire,,Wire
#10 Green THHN CU,,Wire
#10 Green THHN Copper Solid - ,,Wire
#10 Green THHN Wire,,Wire
#10 Green Thhn Solid,,Wire
#10 Green Wire Stranded,,Wire
#10 Green Wire THHN / T90 - Co,,Wire
#10 Green solid wire THHN,,Wire
#10 Green str.cu.,,Wire
#10 Green w/ yellow tracer SOL,,Wire
#10 HX/PHL/SLOT SCRKIT,,Exclude
#10 MC Connector,,Exclude
#10 Orange,,Wire
#10 Orange  - SOLID (2500' SPO,,Wire
#10 Orange THHN CU,,Wire
#10 Orange THHN Stranded Coppe,,Wire
#10 PH SCR,,Wire
#10 RED THHN  - 2500' SPOOLS,,Wire
#10 RED THHN COPPER WIRE SOLID,,Wire
#10 RED THHN STRANDED,,Wire
#10 RED THHN WIRE SOLID CU,,Wire
#10 RED Wire THHN STRANDED,,Wire
#10 Red,,Wire
#10 Red - SOLID (2500' SPOOLS,,Wire
#10 Red Stranded Wire,,Wire
#10 Red THHN CU,,Wire
#10 Red THHN Copper Solid - 25,,Wire
#10 Red Thhn Solid,,Wire
#10 Red Wire Standed wire,,Wire
#10 SAE FLAT WASHER,,Exclude
#10 SCR,,Wire
#10 SOL BK/W W/ BK STRIPE,,Wire
#10 SOL BL/W W/ BL STRIPE,,Wire
#10 SOL BR/GY W BR STRIPE,,Wire
#10 SOL GRN,,Wire
#10 SOL OR/GY W/ OR STRIPE,,Wire
#10 SOL R/W W/ R STRIPE,,Wire
#10 SOL Y/GY W/ Y STRIPE,,Wire
#10 SOLID BROWN REEL,,Wire
#10 SOLID GREEN REEL,,Wire
#10 SOLID ORANGE REEL,,Wire
#10 SOLID THHN WIRE,,Wire
#10 SOLID YELLOW REEL,,Wire
#10 SOLID YELLOW WIRE,,Wire
#10 ST SCR 2,,Wire
#10 STR THHN-THWN  Pink (1000',,Wire
#10 STR THHN-THWN  Purple (100,,Wire
#10 STRANDED Blue Wire,,Wire
#10 STRANDED RED WIRE,,Wire
#10 STRANDED WIRE GREEN FOR GR,,Wire
#10 Solid THHN Black (2500' Sp,,Wire
#10 Solid THHN Blue (2500' Spo,,Wire
#10 Solid THHN Brown (2500' Sp,,Wire
#10 Solid THHN Copper Black,,Wire
#10 Solid THHN Copper Blue,,Wire
#10 Solid THHN Copper Green,,Wire
#10 Solid THHN Copper Red,,Wire
#10 Solid THHN Copper White/B,,Wire
#10 Solid THHN Copper White/Bl,,Wire
#10 Solid THHN Copper White/R,,Wire
#10 Solid THHN Copper White/Re,,Wire
#10 Solid THHN GREEN (2500' Sp,,Wire
#10 Solid THHN Gray (2500' Spo,,Wire
#10 Solid THHN Green (2500' Sp,,Wire
#10 Solid THHN Orange (2500' S,,Wire
#10 Solid THHN Pink (2500' Spo,,Wire
#10 Solid THHN RED (2500' Spoo,,Wire
#10 Solid THHN Red (2500' Spoo,,Wire
#10 Solid THHN WHITE (2500' Sp,,Wire
#10 Solid THHN White (2500' Sp,,Wire
#10 Solid THHN Yellow (2500' S,,Wire
#10 Solid THHN-THWN  Black (25,,Wire
#10 Solid THHN-THWN  Blue (250,,Wire
#10 Solid THHN-THWN  Brown (25,,Wire
#10 Solid THHN-THWN  Gray (250,,Wire
#10 Solid THHN-THWN  Green (25,,Wire
#10 Solid THHN-THWN  Orange (2,,Wire
#10 Solid THHN-THWN  Red (2500,,Wire
#10 Solid THHN-THWN  White (25,,Wire
#10 Solid THHN-THWN  Yellow (2,,Wire
#10 Solid.cu Blue,,Wire
#10 Solid.cu.black,,Wire
#10 Solid.cu.green,,Wire
#10 Solid.cu.red,,Wire
#10 Solid.cu.white,,Wire
#10 Str.cu Green,,Wire
#10 Stranded - Black (1 X 250,,Wire
#10 Stranded - Black (1 X 2500,,Wire
#10 Stranded - Blue (1 X 2500',,Wire
#10 Stranded - Green - ( 500' ,,Wire
#10 Stranded - Green w/ Yellow,,Wire
#10 Stranded - Red (1 X 2500' ,,Wire
#10 Stranded - White - (3 X 25,,Wire
#10 Stranded THHN - Green,,Wire
#10 Stranded Wire BLACK,,Wire
#10 Stranded Wire White,,Wire
#10 TAPCON,,Exclude
#10 THHN BLACK,,Wire
#10 THHN BLACK SOLID,,Wire
#10 THHN BLACK STRAND CU,,Wire
"#10 THHN BLACK,",,Wire
#10 THHN BLK SOLID,,Wire
#10 THHN BLU 550R,,Wire
#10 THHN BLUE SOLID,,Wire
#10 THHN BROWN WIRE (2500' REL,,Wire
#10 THHN Black,,Wire
#10 THHN Black Stranded,,Wire
#10 THHN Black Stranded 2500' ,,Wire
#10 THHN Black solid 2500' spo,,Wire
#10 THHN Black stranded,,Wire
#10 THHN Blue,,Wire
#10 THHN Blue Stranded,,Wire
#10 THHN Blue Stranded 2500' r,,Wire
#10 THHN Blue solid 2500' spoo,,Wire
#10 THHN Brown,,Wire
#10 THHN CU BLACK,,Wire
#10 THHN CU BLUE,,Wire
#10 THHN CU GREEN,,Wire
#10 THHN CU RED,,Wire
#10 THHN CU SOLID,,Wire
#10 THHN CU SOLID WIRE BLACK  ,,Wire
#10 THHN CU SOLID WIRE BLUE  -,,Wire
#10 THHN CU SOLID WIRE RED  - ,,Wire
#10 THHN CU SOLID WIRE WHITE  ,,Wire
#10 THHN CU WHITE,,Wire
#10 THHN CU solid wire green,,Wire
#10 THHN CU wire black,,Wire
#10 THHN GRAY,,Wire
#10 THHN GREEN COPPER WIRE(250,,Wire
#10 THHN GREEN CU,,Wire
#10 THHN GREEN SOLID,,Wire
#10 THHN GREEN STRAND CU,,Wire
#10 THHN GREEN WIRE (2500' REE,,Wire
#10 THHN GRN,,Wire
#10 THHN Gray,,Wire
#10 THHN Green,,Wire
#10 THHN Green Stranded,,Wire
#10 THHN Green Stranded 2500' ,,Wire
#10 THHN Green solid 2500' spo,,Wire
"#10 THHN ORANGE  (2,500' SPOOL",,Wire
#10 THHN ORANGE WIRE (2500' RE,,Wire
#10 THHN Orange ,,Wire
#10 THHN PINK WIRE,,Wire
#10 THHN PURPLE WIRE,,Wire
#10 THHN RED,,Wire
#10 THHN RED SOLID,,Wire
#10 THHN Red ,,Wire
#10 THHN Red Stranded,,Wire
#10 THHN Red Stranded 2500' ro,,Wire
#10 THHN Red solid 2500' spool,,Wire
#10 THHN Red stranded,,Wire
#10 THHN SOL Cu BLACK,,Wire
#10 THHN SOL Cu BLUE,,Wire
#10 THHN SOL Cu BROWN,,Wire
#10 THHN SOL Cu GREEN,,Wire
#10 THHN SOL Cu GREY,,Wire
#10 THHN SOL Cu ORANGE,,Wire
#10 THHN SOL Cu RED,,Wire
#10 THHN SOL Cu WHITE,,Wire
#10 THHN SOL Cu YELLOW,,Wire
#10 THHN SOLID BLACK,,Wire
#10 THHN SOLID BLACK (500' SPO,,Wire
#10 THHN SOLID BLACK 2500' REE,,Wire
#10 THHN SOLID BLUE,,Wire
#10 THHN SOLID BLUE (500' SPOO,,Wire
#10 THHN SOLID BLUE 2500' REEL,,Wire
#10 THHN SOLID BROWN 2500' REE,,Wire
#10 THHN SOLID GREEN,,Wire
#10 THHN SOLID GREEN (500' SPO,,Wire
#10 THHN SOLID ORANGE 2500' RE,,Wire
#10 THHN SOLID RED,,Wire
#10 THHN SOLID RED (500' SPOOL,,Wire
#10 THHN SOLID RED 2500' REELS,,Wire
#10 THHN SOLID WHITE,,Wire
#10 THHN SOLID WHITE (500' SPO,,Wire
#10 THHN SOLID YELLOW 2500' RE,,Wire
#10 THHN STR SPOOL - BLUE,,Wire
#10 THHN Solid Brown,,Wire
#10 THHN Solid Orange,,Wire
#10 THHN Solid Yellow,,Wire
#10 THHN Stranded Black,,Wire
#10 THHN Stranded Black Wire,,Wire
#10 THHN Stranded Blue,,Wire
#10 THHN Stranded Green,,Wire
#10 THHN Stranded Green Wire,,Wire
#10 THHN Stranded Red,,Wire
#10 THHN Stranded White,,Wire
#10 THHN Stranded White Wire,,Wire
#10 THHN WHITE,,Wire
#10 THHN WHITE SOLID,,Wire
#10 THHN WHT WIRE SOLID CU,,Wire
#10 THHN White ,,Wire
#10 THHN White Stranded,,Wire
#10 THHN White Stranded 2500' ,,Wire
#10 THHN White solid 2500' spo,,Wire
#10 THHN White with Black Stri,,Wire
#10 THHN White with Blue Strip,,Wire
#10 THHN White with Red Strip,,Wire
#10 THHN YELLOW,,Wire
"#10 THHN YELLOW (2,500' SPOOLS",,Wire
#10 THHN YELLOW WIRE (2500' RE,,Wire
#10 THHN Yellow,,Wire
#10 THHN black wire,,Wire
#10 THHN cu wire green,,Wire
#10 THHN green,,Wire
#10 THHN green stranded,,Wire
#10 THHN green wire,,Wire
#10 THHN red,,Wire
#10 THHN solid blue,,Wire
#10 THHN stranded Black,,Wire
#10 THHN stranded Green,,Wire
#10 THHN stranded Red,,Wire
#10 THHN stranded White,,Wire
#10 THHN stranded black,,Wire
#10 THHN stranded blue,,Wire
#10 THHN stranded brown,,Wire
#10 THHN stranded green,,Wire
#10 THHN stranded grey,,Wire
#10 THHN stranded orange,,Wire
#10 THHN stranded red,,Wire
#10 THHN stranded white,,Wire
#10 THHN stranded yellow,,Wire
#10 THHN white Strand CU,,Wire
#10 THHN white stranded,,Wire
#10 THHNwhite,,Wire
#10 THHW Green,,Wire
#10 THWN Solid Green,,Wire
#10 THWN black,,Wire
#10 THWN green,,Wire
#10 THWN red,,Wire
#10 THWN white,,Wire
#10 Thhn  Black CU,,Wire
#10 Thhn  Green  stranded,,Wire
#10 Thhn  white stranded,,Wire
#10 Thhn Blue stranded,,Wire
#10 Thhn Str.cu.,,Wire
#10 Thhn White CU ,,Wire
#10 Thhn White Wire,,Wire
#10 Thhn red stranded,,Wire
#10 To #12 Mac Adapters,,Exclude
#10 WAFERHS SCR 2-1/2,,Wire
#10 WEATHER PROOF WIRE NUTS,,Exclude
#10 WHITE THHN  - 2500' SPOOLS,,Wire
#10 WHITE THHN COPPER WIRE SOL,,Wire
#10 WHITE THHN STRANDED,,Wire
#10 White,,Wire
#10 White Copper Wire,,Wire
#10 White SOLID (2500' & 1 X ,,Wire
#10 White SOLID (2500' & 1 X 5,,Wire
#10 White Stranded Wire,,Wire
#10 White THHN CU,,Wire
#10 White THHN Wire,,Wire
#10 White Thhn Solid,,Wire
#10 White Wire THHN STRANDED,,Wire
#10 Wire,,Wire
#10 Wire BLUE THHN Stranded,,Wire
#10 Wire Black THHN Stranded,,Wire
#10 Wire Ground/Green CU 400',,Wire
#10 Wire Red THHN Stranded,,Wire
#10 Wire THHN / T90 - Copper S,,Wire
#10 Wire White THHN Stranded,,Wire
#10 X 1 1/4” Wood Screws Hex H,,Exclude
#10 X 1-1/4 SCR,,Wire
#10 X 1/2” Wood Screws With 5/,,Exclude
#10 X 2 FH ST SCR,,Wire
#10 X 2-1/2 SCR,,Wire
#10 X 2-1/2 SCRW,,Wire
#10 X 3 TAP SCR,,Exclude
#10 X 3-1/2 SCR,,Wire
#10 X 3/4 SCR,,Wire
"#10 X 3/4"" HEX HEAD SELF TAPPE",,Exclude
"#10 X 3/4"" WAFER HEAD SCREWS P",,Exclude
#10 X 3” Screw,,Exclude
#10 Yellow,,Wire
#10 Yellow - SOLID (2500' SPO,,Wire
#10 Yellow - SOLID (2500' SPOO,,Wire
#10 Yellow Stranded,,Wire
#10 Yellow THHN CU,,Wire
#10 Yellow THHN Stranded Coppe,,Wire
#10 black str 500',,Wire
#10 black str THHN wire,,Wire
#10 black stranded,,Wire
#10 black stranded thhn,,Wire
#10 black thhn,,Wire
#10 blue stranded thhn,,Wire
#10 brown solid wire THHN,,Wire
#10 brown thhn,,Wire
"#10 by 1"" Self- Drilling Screw",,Exclude
"#10 by 1"" wood screws",,Exclude
"#10 by 3/4"" screws phillips he",,Exclude
#10 copper Green THHN stranded,,Wire
#10 green str 500',,Wire
#10 green str THHN wire,,Wire
#10 green stranded thhn,,Wire
#10 green thhn,,Wire
#10 green thhn copper,,Wire
#10 grey thhn,,Wire
#10 grey thhn 2500'/RL,,Wire
#10 lock washer stainless,,Exclude
#10 orange solid wire THHN,,Wire
#10 red stranded thhn,,Wire
#10 red thhn,,Wire
"#10 self drilling screws 5/16""",,Exclude
#10 solid THHN CU wire Black 5,,Wire
#10 solid THHN CU wire green 5,,Wire
#10 solid thhn blue,,Wire
#10 solid thhn white,,Wire
#10 stranded thhn gray,,Wire
#10 stranded thhn yellow,,Wire
"#10 stud size by 1/2"" washers",,Exclude
#10 thhn black,,Wire
#10 thhn black (2500' spool),,Wire
#10 thhn black solid,,Wire
#10 thhn blue (2500' spool),,Wire
#10 thhn cu green,,Wire
#10 thhn cu green 500ft,,Wire
#10 thhn gray (2500' spool),,Wire
#10 thhn green,,Wire
#10 thhn green (2500' spool),,Wire
#10 thhn green solid,,Wire
#10 thhn orange  stranded,,Wire
#10 thhn red,,Wire
#10 thhn red (2500' spool),,Wire
#10 thhn red solid,,Wire
#10 thhn solid black,,Wire
#10 thhn solid blue,,Wire
#10 thhn solid green,,Wire
#10 thhn solid red,,Wire
#10 thhn solid white,,Wire
#10 thhn str.cu. Green,,Wire
#10 thhn stranded  Orange  cop,,Wire
#10 thhn stranded  brown coper,,Wire
#10 thhn stranded  gray copper,,Wire
#10 thhn stranded  green coppe,,Wire
#10 thhn stranded  yellow copp,,Wire
#10 thhn stranded black,,Wire
#10 thhn stranded blue,,Wire
#10 thhn stranded gray,,Wire
#10 thhn stranded green,,Wire
#10 thhn stranded red,,Wire
#10 thhn stranded white,,Wire
#10 thhn white,,Wire
#10 thhn white (2500' spool),,Wire
#10 thhn white 500ft,,Wire
#10 thhn white solid,,Wire
#10 to 350 2 port insulated t,,Wire
#10 white str 500',,Wire
#10 white str THHN wire,,Wire
#10 white stranded thhn,,Wire
#10 white thhn,,Wire
#10 white thhn solid,,Wire
#10 x 1 in. Phillips Flat Head,,Exclude
"#10 x 1"" Hex Head Self Tapping",,Exclude
"#10 x 2"" Steel Self Drilling S",,Wire
#10 x 3 in. 305 Stainless Stee,,Wire
#10 x 3-1/2 in. Star Drive Bug,,Wire
#10 x 32 PHILLIPS ROUND HEAD ,,Exclude
#10 x 32 PHILLIPS ROUND HEAD x,,Exclude
#10 x 32 nut stainless,,Exclude
"#10 x 4"" Deck Screws (237-piec",,Exclude
#10 yellow solid wire THHN,,Wire
#10 yellow thhn,,Wire
#10- 2 HOLE CRIMP LUGS,,Exclude
"#10-12 x 2-1/2"" Indented Hex W",,Wire
"#10-12x 1 1/4"" tapping screws ",,Exclude
"#10-12x1 1/4"" tapping screws ",,Exclude
"#10-32 SCREWS 2"" LONG",,Exclude
#10-32 x 2-1/2 in. Zinc Plated,,Exclude
"#10-32x3"",(FT) MACHINE SCREW R",,Exclude
#10-SOLID-THHN/THWN-BLK,,Wire
#10-SOLID-THHN/THWN-BLUE,,Wire
#10-SOLID-THHN/THWN-GREEN,,Wire
#10-SOLID-THHN/THWN-RED,,Wire
#10-SOLID-THHN/THWN-WHITE,,Wire
#10/2C W/GROUND SOLID CABLE M,,Wire
#10/2C W/GROUND SOLID CABLE MC,,Wire
#10/3C W/GR SOL MC BRN-ORG-GRY,,Wire
#10/3C W/GROUND SOLID CABLE MC,,Wire
#10/5C so cord,,Wire
#10/6C W/GROUND SOLID CABLE MC,,Wire
#10AWG GREEN COPPER WIRE 2500 ,,Wire
#10AWG THHN Green,,Wire
#10AWG THHN Stranded Black CU,,Wire
#10AWG THHN Stranded Blue CU,,Wire
#10AWG THHN Stranded Green CU,,Wire
#10AWG THHN Stranded Red CU,,Wire
#10AWG THHN Stranded White CU,,Wire
#10THHN GRN,,Wire
#10THHNBLACK,,Wire
#10THHNSOLIDBLACK,,Wire
#10THHNSOLIDGRN,,Wire
#10THHNSOLIDRED,,Wire
#10THHW BROWN STR,,Wire
#10THHW GRAY STR,,Wire
#10THHW GREEN STR,,Wire
#10THHW ORANGE STR,,Wire
#10THHW YELLOW STR,,Wire
#10X10-FT BLACK DECO CHN(,,Wire
#10str.cu.green,,Wire
#10x   3/4 WOOD SCREW (100 / B,,Exclude
#10x 1     P/H SELF-TAP SCREW,,Exclude
#10x1 1/2” Self Tappers,,Exclude
#11 x 1-1/2 in. Electro-Galvan,,Exclude
#12  ceiling grid wire 6' long,,Wire
#12 #14 ZINC PHL FLT SCREWS,,Exclude
#12 -2C W/GROUND SOLIDCABLE MC,,Wire
#12 AWG BLACK THHN STRANDED WI,,Wire
#12 AWG BLUE THHN STRANDED WIR,,Wire
#12 AWG BROWN CU WIRE (2500' S,,Wire
#12 AWG GRAY CU WIRE (2500' S,,Wire
#12 AWG GRAY CU WIRE (2500' SP,,Wire
#12 AWG ORANGE CU WIRE (2500' ,,Wire
#12 AWG RED THHN STRANDED WIRE,,Wire
#12 AWG SOLID BLACK THHN WIRE,,Wire
#12 AWG SOLID BLUE THHN WIRE C,,Wire
#12 AWG SOLID GREEN THHN WIRE,,Wire
#12 AWG SOLID RED THNN WIRE CU,,Wire
#12 AWG Solid THHN Green,,Wire
#12 AWG THHN GREEN STRANDED CO,,Wire
#12 AWG THHN WHITE STRANDED CO,,Wire
#12 AWG YELLOW CU WIRE (2500' ,,Wire
#12 Awg Solid Red THHN copper,,Wire
#12 Awg Solid Thhn  Black,,Wire
#12 Awg Solid Thhn  Green,,Wire
#12 Awg Solid Thhn  White,,Wire
#12 Awg THHN Copper Solid gree,,Wire
#12 Awg THHN GREEN copper Soli,,Wire
#12 Awg White THHN Copper,,Wire
#12 BLACK SOLID WIRE,,Wire
#12 BLACK STRANDED THHN,,Wire
#12 BLACK STRANDED THHN COPPER,,Wire
#12 BLACK Solid WIRE,,Wire
#12 BLACK THHN,,Wire
#12 BLACK THHN CU,,Wire
#12 BLACK WIRE SOLID,,Wire
#12 BLK OXIDE 5 HOLE,,Wire
#12 BLUE STRANDED THHN,,Wire
#12 BLUE STRANDED THHN COPPER,,Wire
"#12 BROWN, ORANGE, YELLOW, THH",,Wire
#12 Black,,Wire
#12 Black Solid Copper Wire,,Wire
#12 Black Solid THHN,,Wire
#12 Black THHN 2500' SOLID,,Wire
#12 Black THHN CU,,Wire
#12 Black THHN Copper Solid - ,,Wire
#12 Black THHN solid copper 50,,Wire
#12 Black THWN (Solid) 2500' s,,Wire
#12 Black Thhn Solid,,Wire
#12 Blue,,Wire
#12 Blue Solid Copper Wire,,Wire
#12 Blue Solid THHN,,Wire
#12 Blue Solid WIRE,,Wire
#12 Blue Solid Wire,,Wire
#12 Blue THHN 2500' SOLID,,Wire
#12 Blue THHN CU,,Wire
#12 Blue THHN Copper Solid - 2,,Wire
#12 Blue THWN (Solid) 2500' sp,,Wire
#12 Blue Thhn Solid,,Wire
#12 Brown,,Wire
#12 Brown SOLID wire THHN,,Wire
#12 Brown STR wire THHN,,Wire
#12 Brown Solid Wire,,Wire
#12 Brown THHN 2500'  SOLID,,Wire
#12 Brown THHN CU,,Wire
#12 Brown THWN (Solid) 2500' s,,Wire
#12 CU THHN Solid Black,,Wire
#12 CU THHN Solid Blue,,Wire
#12 CU THHN Solid Green,,Wire
#12 CU THHN Solid Red,,Wire
#12 CU THHN Solid White,,Wire
#12 CU THHN wire Black,,Wire
#12 CU THHN wire red,,Wire
#12 CU THHN wire whit,,Wire
#12 Ceiling Grid Wire  8’ Long,,Wire
#12 Copper Stranded White,,Wire
#12 FH SCR 1-1/2,,Wire
#12 GREEN STRANDED THHN,,Wire
#12 GREEN STRANDED THHN COPPER,,Wire
#12 GREEN THHN,,Wire
#12 GREEN THHN CU,,Wire
#12 GREEN WIRE THHN,,Wire
#12 GROUND PIGTAIL,,Wire
#12 GROUND PIGTAILS,,Wire
#12 Gauge Jack Chain,,Wire
#12 Gray Solid Wire,,Wire
#12 Gray THHN 2500' SOLID,,Wire
#12 Gray solid wire THHN,,Wire
#12 Green,,Wire
#12 Green Solid Copper Wire,,Wire
#12 Green Solid THHN,,Wire
#12 Green Solid Wire,,Wire
#12 Green THHN CU,,Wire
#12 Green THHN Copper Solid - ,,Wire
#12 Green THHN solid copper 50,,Wire
#12 Green THWN (Solid) 2500' s,,Wire
#12 Green Thhn Solid,,Wire
#12 Green Wire SOLID,,Wire
#12 Green solid,,Wire
#12 Green solid wire THHN,,Wire
#12 Ground pigtails,,Wire
#12 JACK CHAIN,,Wire
#12 JACK CHAIN 100FT BOX BRIGH,,Exclude
#12 JACKCHAIN,,Wire
#12 Jack chain,,Wire
#12 Orange,,Wire
#12 Orange SOLID Wire THHN,,Wire
#12 Orange STR wire THHN,,Wire
#12 Orange Solid Wire,,Wire
#12 Orange THHN CU,,Wire
#12 Pink Stranded Wire,,Wire
#12 Purple Stranded Wire,,Wire
#12 RED STRANDED THHN,,Wire
#12 RED STRANDED THHN COPPER,,Wire
#12 Red,,Wire
#12 Red Solid Copper Wire,,Wire
#12 Red Solid THHN,,Wire
#12 Red Solid WIRE,,Wire
#12 Red Solid Wire,,Wire
#12 Red THHN 2500' SOLID,,Wire
#12 Red THHN CU,,Wire
#12 Red THHN Copper Solid - 25,,Wire
#12 Red THHN solid copper 500 ,,Wire
#12 Red THWN (Solid) 2500' spo,,Wire
#12 Red Thhn Solid,,Wire
#12 Red solid wire THHN,,Wire
#12 SOL BK/W W/ BK STRIPE,,Wire
#12 SOL BL/W W/ BL STRIPE,,Wire
#12 SOL BR/GY W/ BR STRIPE,,Wire
#12 SOL GRN,,Wire
#12 SOL OR/GY W OR STRIPE,,Wire
#12 SOL R/W W/ R STRIPE,,Wire
#12 SOL Y/GY W/ Y STRIPE,,Wire
#12 SOLID THHN WIRE,,Wire
#12 STEP BIT 1-3/8,,Wire
#12 STR THHN Black (500' Spool,,Wire
#12 STR THHN Blue (500' Spools,,Wire
#12 STR THHN Green (500' Spool,,Wire
#12 STR THHN Pink (500' Spools,,Wire
#12 STR THHN Purple (500' Spoo,,Wire
#12 STR THHN Red (500' Spools),,Wire
#12 STR THHN Yellow (500' Spoo,,Wire
#12 STR THHN-THWN  Pink (1000',,Wire
#12 STR THHN-THWN  Purple (100,,Wire
#12 Solid Black THHN COPPER,,Wire
#12 Solid THHN - Black,,Wire
#12 Solid THHN - Blue,,Wire
#12 Solid THHN - Green,,Wire
#12 Solid THHN - Red,,Wire
#12 Solid THHN - White,,Wire
#12 Solid THHN Black (2500' Sp,,Wire
#12 Solid THHN Blue (2500' Spo,,Wire
#12 Solid THHN Brown,,Wire
#12 Solid THHN Brown (2500' Sp,,Wire
#12 Solid THHN Copper Blue,,Wire
