Description,Unnamed: 1,Label
500ft 10ga green thhn wire,,Wire
14-3 ROMEX,,Wire
12/2 HCFA SOL,,Wire
#14 THW SOLID YELLOW JACKET,,Wire
THHN 2/0 STR BLK,,Wire
#8 THHN CU wire str green,,Wire
THHN10 STR,,Wire
300 copper thhn,,Wire
WIRE SPACER,,Wire
14/2 Copper MC Cable,,Wire
500' White #14 THHN Wire Stran,,Wire
#10 GRAY WIRE SOLID,,Wire
10/3 SOL 3#10N1 MC,,Wire
370' 500 MCM Alu XHHW Wire (Wh,,Wire
#10AWG THHN Stranded Black CU,,Wire
THHN 14 SOL GRY,,Wire
"#4 solid copper, bare wire",,Wire
# 8 thhn cu green stranded,,Wire
12/2 UF 1000’ Spools ,,Wire
THHN/THWN-2 600V ALUM COND GRY,,Wire
Grenn #12 THHN Stranded,,Wire
10/3 MC Cable 250' Spools,,Wire
NSI IPLMD350-4 350 Mcm - 6 Awg,,Wire
#1-#1-#1-#8 Aluminum MC Cable,,Wire
2/0 AWG SER Single phase (7 x ,,Wire
9/12/2021 LEGACY,,Wire
12-2 MC CABLE BLACK/WHITE/GREE,,Wire
Cable Theft in DOM Building,,Wire
#12 brown thhn,,Wire
 black 10 stranded,,Wire
410' 500 MCM Alu Wire Yellow,,Wire
2/0 AWG ORANGE AL THWN or XXHW,,Wire
2/0 SER cable,,Wire
500' Roll of Black  THHN Soli,,Wire
#6AWG XHHW AL WIRE GREEN,,Wire
XHHW 400 MC STR,,Wire
4 THHN ALUMINUM,,Wire
XHHW 2 AL 600 MC,,Wire
10/3 romex,,Wire
"#12 THHN White,",,Wire
COP THHN12SOLGRN500RL THHN-12-,,Wire
12-2-2 NM WIRE,,Wire
#8 Copper Wire - GREEN,,Wire
Cat6 White CMR Cable 3000',,Wire
250 MCM XHHW-2 Stranded Alumin,,Wire
250kcm XHHW AL 3 cuts at 520',,Wire
950' 400 MCM Alu XHHW Wire (Re,,Wire
23013-070 12/2/24 .001 FRT,,Wire
9/14/2021 ROMNEY,,Wire
#4 red thhn cu,,Wire
#8 THHN CU STRANDED WIRE GREEN,,Wire
#10 to 350 2 port insulated t,,Wire
12/4 SOW,,Wire
6/3 Romex,,Wire
3/0 bare cooper wire,,Wire
8/4 copper m/c cable w/ground,,Wire
4/0-4/0-4/0-2/0 AL SER Cable ,,Wire
3/0 bare copper ground wire,,Wire
3/0 al xhhw,,Wire
#2 AL XHHW-2,,Wire
BELDEN NP CABLE,,Wire
1/2 - 1 DIR BURIAL CABLE,,Wire
780' 250 MCM Alu XHHW Wire (Re,,Wire
2000' # 12 solid thhn wire gre,,Wire
"16 AWG TFFN, Pink, 500'",,Wire
"[NM-B Wire] 4/3, Black, 1000'",,Wire
2/0 copper THHN 300' x 3,,Wire
3/0 to 4/0 C Crimp,,Wire
# 4 xhhw,,Wire
"[THHN Wire] Brown, 14 AWG, Cop",,Wire
#12 Solid THHN - Green,,Wire
#10 THHN WHITE SOLID,,Wire
225' 400 MCM XHHW Alu Wire Whi,,Wire
#8 Wire THHN / T90 - Copper- S,,Wire
8-3 ROMEX,,Wire
"[Custom Feeder] (3) 2/0 AWG, T",,Wire
#4 xhhw al wire,,Wire
Large Waterproof Wire Connect,,Wire
BUR C11HD4/0DB GRD CL 1/2-1 DB,,Wire
1300' 500 MCM XHHW Alu Wire Re,,Wire
MC 12/2,,Wire
18/2 - wht  thermostat wire,,Wire
COST TRANSFER - 10 THHN SOL BL,,Wire
"[THHN Wire] Yellow, 12 AWG, Co",,Wire
#500 AL XHHW,,Wire
3/0 AWG BROWN AL THWN or XXHW.,,Wire
#1THHN x 4 wire AL MC,,Wire
# 16 THHN stranded gray,,Wire
#8 Brown  THHN CU,,Wire
"[THHN Wire] Blue, 2 AWG, Coppe",,Wire
"[THWN/2 Wire] Orange, 10 AWG, ",,Wire
"[xhhw Wire] Black, 2/0 AWG, Al",,Wire
12-3 MC cable,,Wire
18/2 Fire Alarm Cable,,Wire
12 thhn solid white,,Wire
60ft cut #250 aluminum thhn br,,Wire
dryconn medium waterproof wire,,Wire
3/14/2021 STANMORE WELLS CREEK,,Wire
3/0 THHN green CU,,Wire
600 KCMIL Al THWN white,,Wire
7k rough terrain forklift #160,,Wire
thhn 10 green solid,,Wire
10 AWG WHITE THHN STRANDED WIR,,Wire
"[THHN Wire] Blue, 500 MCM, Alu",,Wire
8/3 mc cable,,Wire
"[THHN Wire] Green, 500 MCM, Co",,Wire
# 10 THHN GREEN STRANDED CU,,Wire
ARL 8412 1-IN CABLE CONN,,Wire
250 MCM NEUT CABLE,,Wire
"12/4 mc, Blk, Red,Blue,Wht,Gre",,Wire
400 mcm xhhw Aluminum ,,Wire
Reel  of # 12 awg THHN Solid G,,Wire
300 MCM XHHW-2 AL (BLUE),,Wire
#2/0 XHHW AL,,Wire
18/2 T-STAT WIRE,,Wire
#12 Solid THHN Yellow (2500' S,,Wire
THHN 12 SOL GRN 040PR 225083,,Wire
XHHW 2-2/0 STR,,Wire
Black # 10 THHN,,Wire
16/2 LUM 12/2 SOL,,Wire
#12 THHN WHITE COPPER WIRE,,Wire
# 10  AWG CU THWN Black Provi,,Wire
6/2 NM-B ROMEX,,Wire
3/0 AWG SER Single phase (1000,,Wire
XHHW 750 STR BLU,,Wire
"[THHN Wire] Green, 4 AWG, Alum",,Wire
#12/4C SOLID CABLE MC - STL AR,,Wire
10/2 Romex 250' rolls,,Wire
3/0 AWG CU Blue THHN/THWN,,Wire
#10 Thhn Str.cu.,,Wire
THHN 10 STR ORG,,Wire
#10 AWG THHN STRANDED BLACK WI,,Wire
#1 BLUE THHN COPPER,,Wire
750' 250 MCM Alu XHHW Wire (Bl,,Wire
#1 AL xhhw,,Wire
#2 Copper THHN/THWN B/R/BLU/W,,Wire
784' 1/0 Alu XHHW Wire (Green),,Wire
"[THHN Wire] White, 12 AWG, Co",,Wire
#12 Yellow Wire SOLID THHN,,Wire
18-2 wire,,Wire
ROMEX 12/2 W/GRD 1000' REEL 12,,Wire
1/0-3C SER cable reduced size ,,Wire
THHN 6 STR GRY,,Wire
#12 Green THHN Copper Solid - ,,Wire
180' 1/0 Alum Wire XHHW White ,,Wire
14 AWG THHN STRANDED BLUE,,Wire
WINGTWIST WIRE CONN WT52 RED 5,,Wire
6-3 NM-B Romex (1000' FOOT SPO,,Wire
250 KCMIL AL  XHHW,,Wire
945' 400 MCM XHHW Alu Wire Red,,Wire
#3  XHHW AL wire Blue,,Wire
#6 AWG THWN WIRE,,Wire
WIRE-UF-NMCB 10/2 CU WG 1000FT,,Wire
4/0 XHHW CU,,Wire
"[NM-B Wire] 12/3, Yellow, 250'",,Wire
ft - 500 kcmil THWN Alum,,Wire
4/0 Bare copper,,Wire
12-3 MC Cable-150' Coil,,Wire
CAT6E 23/4 CABLE BLU,,Wire
#10 Solid THHN Copper Green,,Wire
SIZE 454 BLU WIRECONN,,Wire
Feet #10 THHN CU Solid Yellow,,Wire
XHHW 250MCM,,Wire
"12 AWG THHN Solid Copper, Gre",,Wire
#6 STRANDED WIRE COPPER BLACK,,Wire
14/2-12/2 AS BUSH,,Wire
"12/2 w/Ground, MC, Aluminum Ar",,Wire
XHHW 4 CU,,Wire
#12 green thhn,,Wire
"1/2"" ROMEX COONTECTOR",,Wire
# 10 THHN solid black,,Wire
9/12/2021 1200 & 5TH,,Wire
12-2 CU THHN Black/WHT/GRN AL ,,Wire
80' #250 KCMIL XHHW ALUM black,,Wire
16/2-12/2 MC,,Wire
#4 Copper Thwn Orange,,Wire
#10 thhn stranded black,,Wire
#2 GREEN THHN COPPER,,Wire
#10 Wire THHN / T90 - Copper S,,Wire
"4 Bare Solid Copper Wire, 500 ",,Wire
16/2-14/2 LUM MC RD/WH,,Wire
3/0 AWG XHHW Stranded Aluminum,,Wire
350MCM AL XHHW,,Wire
"[THHN Wire] Blue, 3 AWG, Coppe",,Wire
#4 AWG THWN STRANDED GREEN WIR,,Wire
THHN10 OQ 20009-117,,Wire
#4 THHN red,,Wire
3/14/2021 FLAMINGO,,Wire
"[THHN Wire] Brown, 600 MCM, Co",,Wire
"[NM-B Wire] 10/2, Orange, 250'",,Wire
#8 Grey Stranded Copper Wire,,Wire
"4 AWG THHN Stranded Copper, B",,Wire
4/0 mcm AL XHHW-2 stranded bla,,Wire
#12 THHN SOL Cu YELLOW,,Wire
133A G60004-22A 14/2 FPLP BLUE,,Wire
12/1 THHN STR GRN,,Wire
#250 AL XHHW,,Wire
4/0 BARE SD STR,,Wire
THHN 500 MCM AL GRN,,Wire
#12 black solid,,Wire
ALUM COND XHHW-2600V/1000V,,Wire
"[THHN Wire] Yellow, 8 AWG, Co",,Wire
14 Awg Stranded  Black,,Wire
#10 THHN SOLID WHITE (500' SPO,,Wire
#2 AWG White ,,Wire
#12 Wire THHN / T90 - Copper S,,Wire
 #4CU STR THW YELLOW (1000' S,,Wire
THHN 12 SOL BRN,,Wire
"[NM-B Wire] 12/2, Yellow, 100",,Wire
Steel Wire Brush For Cadweld M,,Wire
AL SER CABLE 4/C #4 WITH GROU,,Wire
250mcm Copper THHN,,Wire
BLACK COAX CABLE RG6U,,Wire
XHHW 8  STR GRN,,Wire
3C #10 Romex,,Wire
8-3 NM-B Romex (1000 FOOT SPOO,,Wire
15' cables to lock ladders,,Wire
CABLE CONN 3/4,,Wire
#14 ga STRANDED THHN (500' SPO,,Wire
"3/0 AWG THHN Stranded Copper,",,Wire
# 8 THHN Copper,,Wire
WIRE CUTTING CHARGE,,Wire
3-#3/01-#4 SER CABLE AL,,Wire
#12 THHN red,,Wire
4/0 bare CU,,Wire
"[THHN Wire] Yellow, 250 MCM, A",,Wire
# 10 THHN solid Blue,,Wire
#12 THHN STR BROWN,,Wire
10 AWG THHN/THWN-2 Solid Copp,,Wire
THHN 12 SOL W/STRIPE,,Wire
4/0 Black THHN copper,,Wire
#8 STR THHN-THWN  Orange (1000,,Wire
THHN 3 GRN,,Wire
Butt Splice For 18 Awg Insulat,,Wire
#10 STR THHN-THWN  Purple (100,,Wire
#12 CU THHN Solid White,,Wire
14 AWG THHN/THWN Stranded Copp,,Wire
"12""X12""X48"" Wire Trough with ",,Wire
SOUTHWIRE (BY-THE-FOOT) 6 GREE,,Wire
"3/0 COPPER THHN BLK, RED, BLUE",,Wire
# 2 awg GREEN xhhw Aluminum,,Wire
Ideal 31-388 ClearGlide Wire P,,Wire
wire lube 5 gallon,,Wire
#12 THHN SOL Cu GREEN,,Wire
600 MCM XHHW CU,,Wire
XHHW500STRORN MASTER REEL CUT,,Wire
#14 THHN Stranded Gray Wire (,,Wire
3/0 4 wire & Grnd. AL MC,,Wire
4/0 AWG WHITE AL THWN or XXHW.,,Wire
#8 THHN STR - White/Black Stri,,Wire
THHN 500,,Wire
#12 Thhn Solid.cu Black,,Wire
#6 WIRE THHN GRAY,,Wire
"10"" Green thhn solid wire",,Wire
12 awg thhn green,,Wire
"12-3 Romex  ( 1,000 reels only",,Wire
6 THHN CU STRANDED,,Wire
# 4 thhn black,,Wire
225' 400 MCM XHHW Alu Wire Blu,,Wire
12/2 mc cable with 16/2 dimmer,,Wire
Feet #1 XHHW AL Red,,Wire
XHHW 500 MC STR,,Wire
3/0 CU THHN Black,,Wire
#10 orange solid wire THHN,,Wire
2/0 cu thhn,,Wire
#6 green thhn,,Wire
"MC Cable, Aluminum Flex, 8/2 w",,Wire
#12 THHN CU GREEN,,Wire
2500 spools of # 12 awg Green,,Wire
#12 Awg Solid Thhn  Black,,Wire
#4 THHN/T90 Cu GREEN,,Wire
18/5 Solid Thermostat Wire Tst,,Wire
CAT 6 Cable,,Wire
THHN #4/0 Blue CU,,Wire
#10 Blue THHN CU,,Wire
#12 THHN SOLID YELLOW 2500' RE,,Wire
6/3 ROMEX,,Wire
"[THHN Wire] Black, 250 MCM, Al",,Wire
10-2 mc cable,,Wire
OMNI CABLE LUA3221404,,Wire
XHHW 400 MCM BR-O-Y-GY,,Wire
# 12 awg Solid GREEN  ,,Wire
890-MC 3/8 one hole 14/2 & 12/,,Wire
#12 CU THHN Solid Red,,Wire
# 10  AWG CU THWN Brown Provi,,Wire
8 AWG Copper THHN,,Wire
CAT5E PATCH CORD 100,,Wire
12/2 NM UF,,Wire
NSI IT-250B 250 MCM - 6 AWG PO,,Wire
#12 thhn blue,,Wire
3/0 awg Aluminum xhhw,,Wire
2/0 Wire XHHW-2 / RW90 - Alum,,Wire
#3 THHN Chiller Ground Green ,,Wire
21007-337 DAMAGED WIRE,,Wire
10/6 THHN,,Wire
XHHW 500MCM,,Wire
"[THHN Wire] Orange, 4/0 AWG, C",,Wire
THHN 12 SOL GRY/YEL,,Wire
910' 400 MCM Alu XHHW Wire (Wh,,Wire
#3 cu red str THHN,,Wire
1/0 aluminum XHHW green,,Wire
1 pair #14 awg solid FPLR,,Wire
#8 AWG STRANDED  WHITE THHN WI,,Wire
COP THHN6STRRED1000RL,,Wire
#10 Stranded THHN - Green,,Wire
9320348666 XHHW6 BLK OQTY,,Wire
THHN 600 MCM BROWN CU STRANDED,,Wire
#12 Red Solid Wire,,Wire
Arlington 38AST MC/AC Cable C,,Wire
"10 AWG THHN Solid Copper, Blue",,Wire
4/0 MCM THHN CU,,Wire
008AL01 THHN-12-STR-GRN-500S,,Wire
#8 STR THHN Yellow (1000' Spoo,,Wire
350mcm CopperTHHN,,Wire
#6 THWN AL BLACK WIRE,,Wire
#14 thhn stranded purple,,Wire
784' 250 MCM Alu XHHW Wire (Bl,,Wire
Luminary MC 12/2 brown/gray 16,,Wire
12/2 MC Cable Black/White/Gree,,Wire
XHHW-2-AL-4/0-STR-BLK-CUT REEL,,Wire
6 AWG THHN GRN Stranded Copper,,Wire
12/2 MC SOL 1000R,,Wire
"[NM-B Wire] 6/2, ROMEX 1000'",,Wire
14 AWG THHN STRNDED ORANGE/GRA,,Wire
12/2 FPLR,,Wire
12 Awg Stranded  Green,,Wire
#12 THHN STR YELLOW,,Wire
"[XHHW Wire] Green, 1 AWG, Alum",,Wire
#10 thhn green solid,,Wire
"SER Service Entrance Cable, 4",,Wire
Bucket of wire lube,,Wire
2/0-2/0-2/0-1 AL SER Cable (Bl,,Wire
150 THHN-8-STR-GRY-CU THHN-8-,,Wire
700 Wiremold ivory,,Wire
"[Bare Copper Wire] 4 AWG, Soli",,Wire
Rs485 genertor cable,,Wire
Bus Drop Cable Support Grip: ,,Wire
Feet #3/0 THWN Copper (Orange),,Wire
 NM-B - 14/2 Solid Copper Whit,,Wire
#1 XHHW Aluminum Green,,Wire
"[THHN Wire] Gray, 2 AWG, Copp",,Wire
"2/0 - THHN, CU, STR - BLK,RED,",,Wire
12/2 MC Reel (Red color),,Wire
3/0 Green THHN CU wire,,Wire
1/0 awg GREEN Aluminum,,Wire
6/2 Romex,,Wire
#14 THHW SOLID BLACK JACKET,,Wire
Pre Terminated Blue Cat5E 120,,Wire
#10 White Thhn Solid,,Wire
#8 solid bare CU wire,,Wire
"12/2 Mc Black,white,green",,Wire
600 XHHW-2 Stranded Aluminum B,,Wire
TY527M-PDT TB TY527M-PDT CABLE,,Wire
THHN 10 SOL WH/BK,,Wire
#6 THHN RED COPPER WIRE,,Wire
#12 THHN Solid Wite,,Wire
Wire THHN 12 Black Stranded,,Wire
# 12 thhn blue thhn solid,,Wire
EZD44S2 FIRE RATED PATHWAY DE,,Wire
#2 XHHW-2 STR COMPACT AL WR gr,,Wire
# 2 awg XHHW Aluminum  90 degr,,Wire
23002-043 STR-SOL WIRE PRICE,,Wire
#10 THHN Stranded Green Wire,,Wire
OFFICE SUPPLES CABLES,,Wire
12/2 HCF Aluminum Armored Cabl,,Wire
4/0 To 2/0 Crimp On Reducing ,,Wire
LG WP WIRE CONN,,Wire
GRND SCR W/ 8 WIRE,,Wire
#1 White copper wire THHN,,Wire
#12 orange thhn,,Wire
#1 CU THHN,,Wire
PVC BELL END 3,,Exclude
PVC BELL END 1-1/4,,Exclude
PVC 90D 1/2 BELL END,,Exclude
"[PVC Bell End] 5""",,Exclude
"3-1/2"" PVC Bell Ends",,Exclude
PVC BELL END 2-1/2,,Exclude
"Carlon E997R 6"" PVC Bell End",,Exclude
"4"" PVC Bell End",,Exclude
"1 1/2"" BELL END CONNECTOR",,Exclude
1/2 BELL END,,Exclude
BELL END 3-1/2,,Exclude
"3"" PVC Bell end",,Exclude
"2"" PVC BELL END SCH 40",,Exclude
"1"" PVC 90 X 12"" W/ BELL END",,Exclude
"3"" PVC bell end",,Exclude
3 IN BELL ENDS,,Exclude
"2 1/2"" PVC BELL ENDS",,Exclude
"2-1/2"" PVC Bell End SCH 40",,Exclude
"5"" PVC Bell End",,Exclude
SCH40 ELBOW WITH BELL END,,Exclude
"4"" PVC BELL END SCH 40",,Exclude
"Bell End, 3"", PVC",,Exclude
2 PVC BELL END,,Exclude
"Bell End, 4"", PVC",,Exclude
"[PVC Bell End] 1""",,Exclude
"1-1/4"" PVC Bell End SCH 40",,Exclude
"4"" BELL END CONNECTOR",,Exclude
1” Bell Ends,,Exclude
"4"" PVC bell end",,Exclude
90D BELL END 1-1/2,,Exclude
"3"" PVC BELL END CONNECTOR",,Exclude
PVC 45D BELL END 2,,Exclude
"PVC 2 1/2"" BELL END",,Exclude
"1"" PVC BELL END SCH 40",,Exclude
"4"" PVC Bell Ends Caps",,Exclude
45D BELL END 3/4,,Exclude
3/4 BELL END,,Exclude
2 SCH40 BELL END,,Exclude
"4"" pvc bell end",,Exclude
3/4 90D BELL END,,Exclude
"1-1/2"" PVC Bell END SCH 40",,Exclude
"[PVC Bell End] 3""",,Exclude
3 SCH40 BELL END,,Exclude
"2"" PVC bell end",,Exclude
PVC BELL END 2,,Exclude
2” PVC bell ends,,Exclude
"[PVC Bell End] 2 1/2""",,Exclude
"2 1/2"" PVC Bell End",,Exclude
2” E997N   Bell Ends,,Exclude
"1"" PVC 45 W/ BELL END",,Exclude
"2"" BELL END CONNECTOR",,Exclude
4 SCH40 BELL END,,Exclude
"1-1/4"" PVC Bell End",,Exclude
PVC BELL END 1,,Exclude
"1&1/4"" PVC Bell Ends",,Exclude
BELL END 2-1/2,,Exclude
"3/4"" PVC BELL END SCH 40",,Exclude
SCH40 BELL END 4,,Exclude
90D BELL END 2,,Exclude
"[PVC Bell End] 6""",,Exclude
90D BELL END 1,,Exclude
"4"" PVC Bell Ends",,Exclude
4” E997N  Bell Ends,,Exclude
BELL END 3/4,,Exclude
"4"" PVC sched 40 Bell End",,Exclude
BELL END 4,,Exclude
BELL END 2,,Exclude
"[PVC Bell End] 4""",,Exclude
PVC BELL END 1-1/2,,Exclude
"4"" PVC BEll END",,Exclude
BELL END 1-1/2,,Exclude
"4"" pvc bell ends",,Exclude
"PVC Bell End, 4""",,Exclude
BELL END 1,,Exclude
"3"" pvc bell ends",,Exclude
